kepid,ra,ra_err,dec,dec_err,ra_str,dec_str,kepoi_name,kepler_name,alt_name,tm_designation,koi_list_flag,last_update
9590976,293.037750,0.000000,46.277519,0.000000,19h32m09.06s,+46d16m39.1s,K00710.01,Kepler-217 b,Kepler-217 b,2MASS J19320905+4616390,YES,2014-02-26
9590976,293.037750,0.000000,46.277519,0.000000,19h32m09.06s,+46d16m39.1s,K00710.02,Kepler-217 c,Kepler-217 c,2MASS J19320905+4616390,YES,2014-02-26
9597345,295.412810,0.000000,46.266472,0.000000,19h41m39.07s,+46d15m59.3s,K00711.02,Kepler-218 b,Kepler-218 b,2MASS J19413907+4615592,YES,2014-02-26
9597345,295.412810,0.000000,46.266472,0.000000,19h41m39.07s,+46d15m59.3s,K00711.01,Kepler-218 c,Kepler-218 c,2MASS J19413907+4615592,YES,2014-02-26
9884104,288.738980,0.000000,46.762562,0.000000,19h14m57.36s,+46d45m45.2s,K00718.01,Kepler-219 b,Kepler-219 b,2MASS J19145735+4645452,YES,2014-02-26
9884104,288.738980,0.000000,46.762562,0.000000,19h14m57.36s,+46d45m45.2s,K00718.02,Kepler-219 c,Kepler-219 c,2MASS J19145735+4645452,YES,2014-02-26
9884104,288.738980,0.000000,46.762562,0.000000,19h14m57.36s,+46d45m45.2s,K00718.03,Kepler-219 d,Kepler-219 d,2MASS J19145735+4645452,YES,2014-02-26
9950612,291.506160,0.000000,46.895741,0.000000,19h26m01.48s,+46d53m44.7s,K00719.04,Kepler-220 b,Kepler-220 b,2MASS J19260149+4653448,YES,2014-02-26
9950612,291.506160,0.000000,46.895741,0.000000,19h26m01.48s,+46d53m44.7s,K00719.01,Kepler-220 c,Kepler-220 c,2MASS J19260149+4653448,YES,2014-02-26
9950612,291.506160,0.000000,46.895741,0.000000,19h26m01.48s,+46d53m44.7s,K00719.02,Kepler-220 d,Kepler-220 d,2MASS J19260149+4653448,YES,2014-02-26
9950612,291.506160,0.000000,46.895741,0.000000,19h26m01.48s,+46d53m44.7s,K00719.03,Kepler-220 e,Kepler-220 e,2MASS J19260149+4653448,YES,2014-02-26
9963524,296.654750,0.000000,46.835270,0.000000,19h46m37.14s,+46d50m07.0s,K00720.04,Kepler-221 b,Kepler-221 b,2MASS J19463714+4650069,YES,2014-02-26
9963524,296.654750,0.000000,46.835270,0.000000,19h46m37.14s,+46d50m07.0s,K00720.01,Kepler-221 c,Kepler-221 c,2MASS J19463714+4650069,YES,2014-02-26
9963524,296.654750,0.000000,46.835270,0.000000,19h46m37.14s,+46d50m07.0s,K00720.02,Kepler-221 d,Kepler-221 d,2MASS J19463714+4650069,YES,2014-02-26
9963524,296.654750,0.000000,46.835270,0.000000,19h46m37.14s,+46d50m07.0s,K00720.03,Kepler-221 e,Kepler-221 e,2MASS J19463714+4650069,YES,2014-02-26
10002866,287.906100,0.000000,46.937771,0.000000,19h11m37.46s,+46d56m16.0s,K00723.01,Kepler-222 b,Kepler-222 b,2MASS J19113746+4656159,YES,2014-02-26
10002866,287.906100,0.000000,46.937771,0.000000,19h11m37.46s,+46d56m16.0s,K00723.03,Kepler-222 c,Kepler-222 c,2MASS J19113746+4656159,YES,2014-02-26
10002866,287.906100,0.000000,46.937771,0.000000,19h11m37.46s,+46d56m16.0s,K00723.02,Kepler-222 d,Kepler-222 d,2MASS J19113746+4656159,YES,2014-02-26
10227020,298.318360,0.000000,47.279491,0.000000,19h53m16.41s,+47d16m46.2s,K00730.04,Kepler-223 b,Kepler-223 b,2MASS J19531640+4716461,YES,2014-02-26
10227020,298.318360,0.000000,47.279491,0.000000,19h53m16.41s,+47d16m46.2s,K00730.02,Kepler-223 c,Kepler-223 c,2MASS J19531640+4716461,YES,2014-02-26
10227020,298.318360,0.000000,47.279491,0.000000,19h53m16.41s,+47d16m46.2s,K00730.01,Kepler-223 d,Kepler-223 d,2MASS J19531640+4716461,YES,2014-02-26
10227020,298.318360,0.000000,47.279491,0.000000,19h53m16.41s,+47d16m46.2s,K00730.03,Kepler-223 e,Kepler-223 e,2MASS J19531640+4716461,YES,2014-02-26
10271806,290.934300,0.000000,47.357601,0.000000,19h23m44.23s,+47d21m27.4s,K00733.03,Kepler-224 b,Kepler-224 b,2MASS J19234422+4721273,YES,2014-02-26
10271806,290.934300,0.000000,47.357601,0.000000,19h23m44.23s,+47d21m27.4s,K00733.01,Kepler-224 c,Kepler-224 c,2MASS J19234422+4721273,YES,2014-02-26
10271806,290.934300,0.000000,47.357601,0.000000,19h23m44.23s,+47d21m27.4s,K00733.02,Kepler-224 d,Kepler-224 d,2MASS J19234422+4721273,YES,2014-02-26
10271806,290.934300,0.000000,47.357601,0.000000,19h23m44.23s,+47d21m27.4s,K00733.04,Kepler-224 e,Kepler-224 e,2MASS J19234422+4721273,YES,2014-02-26
10340423,292.193970,0.000000,47.457088,0.000000,19h28m46.55s,+47d27m25.5s,K00736.02,Kepler-225 b,Kepler-225 b,2MASS J19284655+4727255,YES,2014-02-26
10340423,292.193970,0.000000,47.457088,0.000000,19h28m46.55s,+47d27m25.5s,K00736.01,Kepler-225 c,Kepler-225 c,2MASS J19284655+4727255,YES,2014-02-26
10601284,292.376130,0.000000,47.880989,0.000000,19h29m30.27s,+47d52m51.6s,K00749.02,Kepler-226 b,Kepler-226 b,2MASS J19293027+4752515,YES,2014-02-26
4254466,289.406710,0.000000,39.338840,0.000000,19h17m37.61s,+39d20m19.8s,K02134.01,Kepler-1113 b,Kepler-1113 b,2MASS J19173761+3920198,YES,2016-05-10
6504534,285.167110,0.000000,41.967079,0.000000,19h00m40.11s,+41d58m01.5s,,Kepler-1661 b,Kepler-1661 b,2MASS J19004010+4158014,NO,2020-02-27
5022828,294.991760,0.000000,40.144409,0.000000,19h39m58.02s,+40d08m39.9s,K02138.01,Kepler-1115 b,Kepler-1115 b,2MASS J19395802+4008398,YES,2016-05-10
10601284,292.376130,0.000000,47.880989,0.000000,19h29m30.27s,+47d52m51.6s,K00749.01,Kepler-226 c,Kepler-226 c,2MASS J19293027+4752515,YES,2014-02-26
10601284,292.376130,0.000000,47.880989,0.000000,19h29m30.27s,+47d52m51.6s,K00749.03,Kepler-226 d,Kepler-226 d,2MASS J19293027+4752515,YES,2014-02-26
10797460,291.934230,0.000000,48.141651,0.000000,19h27m44.22s,+48d08m29.9s,K00752.01,Kepler-227 b,Kepler-227 b,2MASS J19274421+4808299,YES,2014-02-26
10797460,291.934230,0.000000,48.141651,0.000000,19h27m44.22s,+48d08m29.9s,K00752.02,Kepler-227 c,Kepler-227 c,2MASS J19274421+4808299,YES,2014-02-26
10872983,296.286130,0.000000,48.224670,0.000000,19h45m08.67s,+48d13m28.8s,K00756.03,Kepler-228 b,Kepler-228 b,2MASS J19450867+4813288,YES,2014-02-26
10872983,296.286130,0.000000,48.224670,0.000000,19h45m08.67s,+48d13m28.8s,K00756.02,Kepler-228 c,Kepler-228 c,2MASS J19450867+4813288,YES,2014-02-26
10872983,296.286130,0.000000,48.224670,0.000000,19h45m08.67s,+48d13m28.8s,K00756.01,Kepler-228 d,Kepler-228 d,2MASS J19450867+4813288,YES,2014-02-26
10910878,286.999480,0.000000,48.375790,0.000000,19h07m59.88s,+48d22m32.8s,K00757.03,Kepler-229 b,Kepler-229 b,2MASS J19075987+4822328,YES,2014-02-26
10910878,286.999480,0.000000,48.375790,0.000000,19h07m59.88s,+48d22m32.8s,K00757.01,Kepler-229 c,Kepler-229 c,2MASS J19075987+4822328,YES,2014-02-26
10910878,286.999480,0.000000,48.375790,0.000000,19h07m59.88s,+48d22m32.8s,K00757.02,Kepler-229 d,Kepler-229 d,2MASS J19075987+4822328,YES,2014-02-26
11018648,285.718540,0.000000,48.505859,0.000000,19h02m52.45s,+48d30m21.1s,K00759.01,Kepler-230 b,Kepler-230 b,2MASS J19025244+4830210,YES,2014-02-26
11018648,285.718540,0.000000,48.505859,0.000000,19h02m52.45s,+48d30m21.1s,K00759.02,Kepler-230 c,Kepler-230 c,2MASS J19025244+4830210,YES,2014-02-26
12066335,293.973360,0.000000,50.531910,0.000000,19h35m53.61s,+50d31m54.9s,K00784.02,Kepler-231 b,Kepler-231 b,2MASS J19355360+5031548,YES,2014-02-26
12066335,293.973360,0.000000,50.531910,0.000000,19h35m53.61s,+50d31m54.9s,K00784.01,Kepler-231 c,Kepler-231 c,2MASS J19355360+5031548,YES,2014-02-26
12366084,295.816160,0.000000,51.121738,0.000000,19h43m15.88s,+51d07m18.3s,K00787.01,Kepler-232 b,Kepler-232 b,2MASS J19431587+5107182,YES,2014-02-26
12366084,295.816160,0.000000,51.121738,0.000000,19h43m15.88s,+51d07m18.3s,K00787.02,Kepler-232 c,Kepler-232 c,2MASS J19431587+5107182,YES,2014-02-26
12470844,296.366520,0.000000,51.319519,0.000000,19h45m27.96s,+51d19m10.3s,K00790.01,Kepler-233 b,Kepler-233 b,2MASS J19452796+5119102,YES,2014-02-26
12470844,296.366520,0.000000,51.319519,0.000000,19h45m27.96s,+51d19m10.3s,K00790.02,Kepler-233 c,Kepler-233 c,2MASS J19452796+5119102,YES,2014-02-26
3342970,291.653530,0.000000,38.494659,0.000000,19h26m36.85s,+38d29m40.8s,K00800.01,Kepler-234 b,Kepler-234 b,2MASS J19263684+3829407,YES,2014-02-26
3342970,291.653530,0.000000,38.494659,0.000000,19h26m36.85s,+38d29m40.8s,K00800.02,Kepler-234 c,Kepler-234 c,2MASS J19263684+3829407,YES,2014-02-26
4139816,286.079130,0.000000,39.278320,0.000000,19h04m18.99s,+39d16m42.0s,K00812.01,Kepler-235 b,Kepler-235 b,2MASS J19041898+3916419,YES,2014-02-26
4139816,286.079130,0.000000,39.278320,0.000000,19h04m18.99s,+39d16m42.0s,K00812.04,Kepler-235 c,Kepler-235 c,2MASS J19041898+3916419,YES,2014-02-26
4139816,286.079130,0.000000,39.278320,0.000000,19h04m18.99s,+39d16m42.0s,K00812.02,Kepler-235 d,Kepler-235 d,2MASS J19041898+3916419,YES,2014-02-26
4139816,286.079130,0.000000,39.278320,0.000000,19h04m18.99s,+39d16m42.0s,K00812.03,Kepler-235 e,Kepler-235 e,2MASS J19041898+3916419,YES,2014-02-26
4725681,283.866390,0.000000,39.898079,0.000000,18h55m27.93s,+39d53m53.1s,K00817.02,Kepler-236 b,Kepler-236 b,2MASS J18552792+3953530,YES,2014-02-26
4725681,283.866390,0.000000,39.898079,0.000000,18h55m27.93s,+39d53m53.1s,K00817.01,Kepler-236 c,Kepler-236 c,2MASS J18552792+3953530,YES,2014-02-26
5252423,283.221410,0.000000,40.421829,0.000000,18h52m53.14s,+40d25m18.6s,K00825.02,Kepler-237 b,Kepler-237 b,2MASS J18525313+4025185,YES,2014-02-26
5252423,283.221410,0.000000,40.421829,0.000000,18h52m53.14s,+40d25m18.6s,K00825.01,Kepler-237 c,Kepler-237 c,2MASS J18525313+4025185,YES,2014-02-26
5436502,287.897130,0.000000,40.637821,0.000000,19h11m35.31s,+40d38m16.2s,K00834.04,Kepler-238 b,Kepler-238 b,2MASS J19113530+4038161,YES,2014-02-26
5436502,287.897130,0.000000,40.637821,0.000000,19h11m35.31s,+40d38m16.2s,K00834.03,Kepler-238 c,Kepler-238 c,2MASS J19113530+4038161,YES,2014-02-26
5436502,287.897130,0.000000,40.637821,0.000000,19h11m35.31s,+40d38m16.2s,K00834.02,Kepler-238 d,Kepler-238 d,2MASS J19113530+4038161,YES,2014-02-26
5456651,294.202150,0.000000,40.663410,0.000000,19h36m48.52s,+40d39m48.3s,K00835.01,Kepler-239 b,Kepler-239 b,2MASS J19364851+4039482,YES,2014-02-26
5456651,294.202150,0.000000,40.663410,0.000000,19h36m48.52s,+40d39m48.3s,K00835.02,Kepler-239 c,Kepler-239 c,2MASS J19364851+4039482,YES,2014-02-26
5531576,291.158780,0.000000,40.750271,0.000000,19h24m38.11s,+40d45m01.0s,K00837.02,Kepler-240 b,Kepler-240 b,2MASS J19243810+4045009,YES,2014-02-26
5531576,291.158780,0.000000,40.750271,0.000000,19h24m38.11s,+40d45m01.0s,K00837.01,Kepler-240 c,Kepler-240 c,2MASS J19243810+4045009,YES,2014-02-26
5794379,292.913120,0.000000,41.060921,0.000000,19h31m39.15s,+41d03m39.3s,K00842.01,Kepler-241 b,Kepler-241 b,2MASS J19313914+4103393,YES,2014-02-26
5794379,292.913120,0.000000,41.060921,0.000000,19h31m39.15s,+41d03m39.3s,K00842.02,Kepler-241 c,Kepler-241 c,2MASS J19313914+4103393,YES,2014-02-26
6428700,286.565700,0.000000,41.808399,0.000000,19h06m15.77s,+41d48m30.2s,K00853.01,Kepler-242 b,Kepler-242 b,2MASS J19061576+4148302,YES,2014-02-26
6428700,286.565700,0.000000,41.808399,0.000000,19h06m15.77s,+41d48m30.2s,K00853.02,Kepler-242 c,Kepler-242 c,2MASS J19061576+4148302,YES,2014-02-26
6587280,285.110470,0.000000,42.033958,0.000000,19h00m26.51s,+42d02m02.2s,K00857.01,Kepler-243 b,Kepler-243 b,2MASS J19002651+4202022,YES,2014-02-26
6587280,285.110470,0.000000,42.033958,0.000000,19h00m26.51s,+42d02m02.2s,K00857.02,Kepler-243 c,Kepler-243 c,2MASS J19002651+4202022,YES,2014-02-26
6849310,287.242680,0.000000,42.301369,0.000000,19h08m58.24s,+42d18m04.9s,K00864.01,Kepler-244 b,Kepler-244 b,2MASS J19085824+4218049,YES,2014-02-26
6849310,287.242680,0.000000,42.301369,0.000000,19h08m58.24s,+42d18m04.9s,K00864.03,Kepler-244 c,Kepler-244 c,2MASS J19085824+4218049,YES,2014-02-26
6849310,287.242680,0.000000,42.301369,0.000000,19h08m58.24s,+42d18m04.9s,K00864.02,Kepler-244 d,Kepler-244 d,2MASS J19085824+4218049,YES,2014-02-26
6948054,291.638980,0.000000,42.436321,0.000000,19h26m33.36s,+42d26m10.8s,K00869.01,Kepler-245 b,Kepler-245 b,2MASS J19263335+4226107,YES,2014-02-26
6948054,291.638980,0.000000,42.436321,0.000000,19h26m33.36s,+42d26m10.8s,K00869.03,Kepler-245 c,Kepler-245 c,2MASS J19263335+4226107,YES,2014-02-26
6948054,291.638980,0.000000,42.436321,0.000000,19h26m33.36s,+42d26m10.8s,K00869.02,Kepler-245 d,Kepler-245 d,2MASS J19263335+4226107,YES,2014-02-26
7134976,296.483430,0.000000,42.663429,0.000000,19h45m56.02s,+42d39m48.3s,K00874.01,Kepler-246 b,Kepler-246 b,2MASS J19455602+4239483,YES,2014-02-26
7134976,296.483430,0.000000,42.663429,0.000000,19h45m56.02s,+42d39m48.3s,K00874.02,Kepler-246 c,Kepler-246 c,2MASS J19455602+4239483,YES,2014-02-26
7434875,288.642520,0.000000,43.039291,0.000000,19h14m34.20s,+43d02m21.4s,K00884.03,Kepler-247 b,Kepler-247 b,2MASS J19143420+4302214,YES,2014-02-26
7434875,288.642520,0.000000,43.039291,0.000000,19h14m34.20s,+43d02m21.4s,K00884.01,Kepler-247 c,Kepler-247 c,2MASS J19143420+4302214,YES,2014-02-26
7434875,288.642520,0.000000,43.039291,0.000000,19h14m34.20s,+43d02m21.4s,K00884.02,Kepler-247 d,Kepler-247 d,2MASS J19143420+4302214,YES,2014-02-26
7825899,293.061400,0.000000,43.581360,0.000000,19h32m14.74s,+43d34m52.9s,K00896.02,Kepler-248 b,Kepler-248 b,2MASS J19321473+4334528,YES,2014-02-26
7825899,293.061400,0.000000,43.581360,0.000000,19h32m14.74s,+43d34m52.9s,K00896.01,Kepler-248 c,Kepler-248 c,2MASS J19321473+4334528,YES,2014-02-26
7907423,296.985050,0.000000,43.658520,0.000000,19h47m56.41s,+43d39m30.7s,K00899.02,Kepler-249 b,Kepler-249 b,2MASS J19475641+4339306,YES,2014-02-26
7907423,296.985050,0.000000,43.658520,0.000000,19h47m56.41s,+43d39m30.7s,K00899.01,Kepler-249 c,Kepler-249 c,2MASS J19475641+4339306,YES,2014-02-26
7907423,296.985050,0.000000,43.658520,0.000000,19h47m56.41s,+43d39m30.7s,K00899.03,Kepler-249 d,Kepler-249 d,2MASS J19475641+4339306,YES,2014-02-26
8226994,289.594760,0.000000,44.141949,0.000000,19h18m22.74s,+44d08m31.0s,K00906.03,Kepler-250 b,Kepler-250 b,2MASS J19182274+4408310,YES,2014-02-26
8226994,289.594760,0.000000,44.141949,0.000000,19h18m22.74s,+44d08m31.0s,K00906.01,Kepler-250 c,Kepler-250 c,2MASS J19182274+4408310,YES,2014-02-26
8226994,289.594760,0.000000,44.141949,0.000000,19h18m22.74s,+44d08m31.0s,K00906.02,Kepler-250 d,Kepler-250 d,2MASS J19182274+4408310,YES,2014-02-26
8247638,296.566220,0.000000,44.105862,0.000000,19h46m15.89s,+44d06m21.1s,K00907.03,Kepler-251 b,Kepler-251 b,2MASS J19461589+4406211,YES,2014-02-26
8260902,299.965670,0.000000,44.160889,0.000000,19h59m51.76s,+44d09m39.2s,K02144.01,Kepler-1118 b,Kepler-1118 b,2MASS J19595175+4409392,YES,2016-05-10
8247638,296.566220,0.000000,44.105862,0.000000,19h46m15.89s,+44d06m21.1s,K00907.01,Kepler-251 c,Kepler-251 c,2MASS J19461589+4406211,YES,2014-02-26
8247638,296.566220,0.000000,44.105862,0.000000,19h46m15.89s,+44d06m21.1s,K00907.02,Kepler-251 d,Kepler-251 d,2MASS J19461589+4406211,YES,2014-02-26
8247638,296.566220,0.000000,44.105862,0.000000,19h46m15.89s,+44d06m21.1s,K00907.04,Kepler-251 e,Kepler-251 e,2MASS J19461589+4406211,YES,2014-02-26
8505670,295.579350,0.000000,44.545959,0.000000,19h42m19.04s,+44d32m45.5s,K00912.02,Kepler-252 b,Kepler-252 b,2MASS J19421904+4432454,YES,2014-02-26
8505670,295.579350,0.000000,44.545959,0.000000,19h42m19.04s,+44d32m45.5s,K00912.01,Kepler-252 c,Kepler-252 c,2MASS J19421904+4432454,YES,2014-02-26
8689373,291.841980,0.000000,44.858089,0.000000,19h27m22.08s,+44d51m29.1s,K00921.03,Kepler-253 b,Kepler-253 b,2MASS J19272207+4451291,YES,2014-02-26
8689373,291.841980,0.000000,44.858089,0.000000,19h27m22.08s,+44d51m29.1s,K00921.01,Kepler-253 c,Kepler-253 c,2MASS J19272207+4451291,YES,2014-02-26
8689373,291.841980,0.000000,44.858089,0.000000,19h27m22.08s,+44d51m29.1s,K00921.02,Kepler-253 d,Kepler-253 d,2MASS J19272207+4451291,YES,2014-02-26
9334289,288.164700,0.000000,45.816509,0.000000,19h12m39.53s,+45d48m59.4s,K00934.01,Kepler-254 b,Kepler-254 b,2MASS J19123952+4548594,YES,2014-02-26
9334289,288.164700,0.000000,45.816509,0.000000,19h12m39.53s,+45d48m59.4s,K00934.02,Kepler-254 c,Kepler-254 c,2MASS J19123952+4548594,YES,2014-02-26
9334289,288.164700,0.000000,45.816509,0.000000,19h12m39.53s,+45d48m59.4s,K00934.03,Kepler-254 d,Kepler-254 d,2MASS J19123952+4548594,YES,2014-02-26
9415172,296.064240,0.000000,45.976841,0.000000,19h44m15.42s,+45d58m36.6s,K00938.03,Kepler-255 b,Kepler-255 b,2MASS J19441541+4558366,YES,2014-02-26
9415172,296.064240,0.000000,45.976841,0.000000,19h44m15.42s,+45d58m36.6s,K00938.01,Kepler-255 c,Kepler-255 c,2MASS J19441541+4558366,YES,2014-02-26
9466668,292.580440,0.000000,46.097389,0.000000,19h30m19.31s,+46d05m50.6s,K00939.03,Kepler-256 b,Kepler-256 b,2MASS J19301930+4605506,YES,2014-02-26
9466668,292.580440,0.000000,46.097389,0.000000,19h30m19.31s,+46d05m50.6s,K00939.01,Kepler-256 c,Kepler-256 c,2MASS J19301930+4605506,YES,2014-02-26
9466668,292.580440,0.000000,46.097389,0.000000,19h30m19.31s,+46d05m50.6s,K00939.02,Kepler-256 d,Kepler-256 d,2MASS J19301930+4605506,YES,2014-02-26
9466668,292.580440,0.000000,46.097389,0.000000,19h30m19.31s,+46d05m50.6s,K00939.04,Kepler-256 e,Kepler-256 e,2MASS J19301930+4605506,YES,2014-02-26
9480189,297.315980,0.000000,46.023258,0.000000,19h49m15.84s,+46d01m23.7s,K00941.02,Kepler-257 b,Kepler-257 b,2MASS J19491583+4601237,YES,2014-02-26
9480189,297.315980,0.000000,46.023258,0.000000,19h49m15.84s,+46d01m23.7s,K00941.01,Kepler-257 c,Kepler-257 c,2MASS J19491583+4601237,YES,2014-02-26
9480189,297.315980,0.000000,46.023258,0.000000,19h49m15.84s,+46d01m23.7s,K00941.03,Kepler-257 d,Kepler-257 d,2MASS J19491583+4601237,YES,2014-02-26
9775938,294.068480,0.000000,46.579330,0.000000,19h36m16.44s,+46d34m45.6s,K00951.01,Kepler-258 b,Kepler-258 b,2MASS J19361643+4634455,YES,2014-02-26
9775938,294.068480,0.000000,46.579330,0.000000,19h36m16.44s,+46d34m45.6s,K00951.02,Kepler-258 c,Kepler-258 c,2MASS J19361643+4634455,YES,2014-02-26
9823457,288.211940,0.000000,46.615002,0.000000,19h12m50.87s,+46d36m54.0s,K00954.01,Kepler-259 b,Kepler-259 b,2MASS J19125086+4636540,YES,2014-02-26
9823457,288.211940,0.000000,46.615002,0.000000,19h12m50.87s,+46d36m54.0s,K00954.02,Kepler-259 c,Kepler-259 c,2MASS J19125086+4636540,YES,2014-02-26
2854698,291.925960,0.000000,38.014118,0.000000,19h27m42.23s,+38d00m50.8s,K00986.01,Kepler-260 b,Kepler-260 b,2MASS J19274223+3800508,YES,2014-02-26
2854698,291.925960,0.000000,38.014118,0.000000,19h27m42.23s,+38d00m50.8s,K00986.02,Kepler-260 c,Kepler-260 c,2MASS J19274223+3800508,YES,2014-02-26
2302548,291.364780,0.000000,37.609169,0.000000,19h25m27.55s,+37d36m33.0s,K00988.01,Kepler-261 b,Kepler-261 b,2MASS J19252754+3736330,YES,2014-02-26
2302548,291.364780,0.000000,37.609169,0.000000,19h25m27.55s,+37d36m33.0s,K00988.02,Kepler-261 c,Kepler-261 c,2MASS J19252754+3736330,YES,2014-02-26
1718189,290.728670,0.000000,37.252651,0.000000,19h22m54.88s,+37d15m09.5s,K00993.02,Kepler-262 b,Kepler-262 b,2MASS J19225488+3715095,YES,2014-02-26
1718189,290.728670,0.000000,37.252651,0.000000,19h22m54.88s,+37d15m09.5s,K00993.01,Kepler-262 c,Kepler-262 c,2MASS J19225488+3715095,YES,2014-02-26
2165002,292.469760,0.000000,37.567791,0.000000,19h29m52.74s,+37d34m04.0s,K00999.01,Kepler-263 b,Kepler-263 b,2MASS J19295274+3734040,YES,2014-02-26
2165002,292.469760,0.000000,37.567791,0.000000,19h29m52.74s,+37d34m04.0s,K00999.02,Kepler-263 c,Kepler-263 c,2MASS J19295274+3734040,YES,2014-02-26
1871056,292.044620,0.000000,37.376240,0.000000,19h28m10.71s,+37d22m34.5s,K01001.01,Kepler-264 b,Kepler-264 b,2MASS J19281070+3722344,YES,2014-02-26
1871056,292.044620,0.000000,37.376240,0.000000,19h28m10.71s,+37d22m34.5s,K01001.02,Kepler-264 c,Kepler-264 c,2MASS J19281070+3722344,YES,2014-02-26
5956342,290.510470,0.000000,41.244820,0.000000,19h22m02.51s,+41d14m41.4s,K01052.02,Kepler-265 b,Kepler-265 b,2MASS J19220251+4114413,YES,2014-02-26
5956342,290.510470,0.000000,41.244820,0.000000,19h22m02.51s,+41d14m41.4s,K01052.01,Kepler-265 c,Kepler-265 c,2MASS J19220251+4114413,YES,2014-02-26
5956342,290.510470,0.000000,41.244820,0.000000,19h22m02.51s,+41d14m41.4s,K01052.04,Kepler-265 d,Kepler-265 d,2MASS J19220251+4114413,YES,2014-02-26
5956342,290.510470,0.000000,41.244820,0.000000,19h22m02.51s,+41d14m41.4s,K01052.03,Kepler-265 e,Kepler-265 e,2MASS J19220251+4114413,YES,2014-02-26
8240904,294.484380,0.000000,44.166908,0.000000,19h37m56.25s,+44d10m00.9s,K01070.01,Kepler-266 b,Kepler-266 b,2MASS J19375625+4410008,YES,2014-02-26
8240904,294.484380,0.000000,44.166908,0.000000,19h37m56.25s,+44d10m00.9s,K01070.02,Kepler-266 c,Kepler-266 c,2MASS J19375625+4410008,YES,2014-02-26
10166274,299.830410,0.000000,47.157459,0.000000,19h59m19.30s,+47d09m26.9s,K01078.01,Kepler-267 b,Kepler-267 b,2MASS J19591929+4709268,YES,2014-02-26
10166274,299.830410,0.000000,47.157459,0.000000,19h59m19.30s,+47d09m26.9s,K01078.02,Kepler-267 c,Kepler-267 c,2MASS J19591929+4709268,YES,2014-02-26
10166274,299.830410,0.000000,47.157459,0.000000,19h59m19.30s,+47d09m26.9s,K01078.03,Kepler-267 d,Kepler-267 d,2MASS J19591929+4709268,YES,2014-02-26
2854914,291.976170,0.000000,38.055080,0.000000,19h27m54.28s,+38d03m18.3s,K01113.01,Kepler-268 b,Kepler-268 b,2MASS J19275428+3803182,YES,2014-02-26
2854914,291.976170,0.000000,38.055080,0.000000,19h27m54.28s,+38d03m18.3s,K01113.02,Kepler-268 c,Kepler-268 c,2MASS J19275428+3803182,YES,2014-02-26
6359320,290.215180,0.000000,41.775970,0.000000,19h20m51.64s,+41d46m33.5s,K01127.01,Kepler-269 b,Kepler-269 b,2MASS J19205164+4146334,YES,2014-02-26
6359320,290.215180,0.000000,41.775970,0.000000,19h20m51.64s,+41d46m33.5s,K01127.02,Kepler-269 c,Kepler-269 c,2MASS J19205164+4146334,YES,2014-02-26
8410727,282.200100,0.000000,44.422298,0.000000,18h48m48.02s,+44d25m20.3s,K01148.01,Kepler-270 b,Kepler-270 b,2MASS J18484802+4425202,YES,2014-02-26
8410727,282.200100,0.000000,44.422298,0.000000,18h48m48.02s,+44d25m20.3s,K01148.02,Kepler-270 c,Kepler-270 c,2MASS J18484802+4425202,YES,2014-02-26
8280511,283.002960,0.000000,44.284229,0.000000,18h52m00.71s,+44d17m03.2s,K01151.01,Kepler-271 b,Kepler-271 b,2MASS J18520071+4417032,YES,2014-02-26
8280511,283.002960,0.000000,44.284229,0.000000,18h52m00.71s,+44d17m03.2s,K01151.02,Kepler-271 c,Kepler-271 c,2MASS J18520071+4417032,YES,2014-02-26
10426656,299.127530,0.000000,47.593830,0.000000,19h56m30.61s,+47d35m37.8s,K01161.03,Kepler-272 b,Kepler-272 b,2MASS J19563060+4735377,YES,2014-02-26
10426656,299.127530,0.000000,47.593830,0.000000,19h56m30.61s,+47d35m37.8s,K01161.01,Kepler-272 c,Kepler-272 c,2MASS J19563060+4735377,YES,2014-02-26
10426656,299.127530,0.000000,47.593830,0.000000,19h56m30.61s,+47d35m37.8s,K01161.02,Kepler-272 d,Kepler-272 d,2MASS J19563060+4735377,YES,2014-02-26
10468940,291.302220,0.000000,47.697762,0.000000,19h25m12.53s,+47d41m51.9s,K01163.01,Kepler-273 b,Kepler-273 b,2MASS J19251253+4741519,YES,2014-02-26
10468940,291.302220,0.000000,47.697762,0.000000,19h25m12.53s,+47d41m51.9s,K01163.02,Kepler-273 c,Kepler-273 c,2MASS J19251253+4741519,YES,2014-02-26
